state,frequency,pct
00001111101001001100,6,1.2E-5
00001111101011001100,6,1.2E-5
00001111101101001100,3,6.0E-6
00001111101111001100,1,2.0E-6
00001111110011001100,2,4.0E-6
00001111110101001100,4,8.0E-6
00001111110111001100,4,8.0E-6
00001111111001001100,5,1.0E-5
00001111111011001100,6,1.2E-5
00001111111101001100,5,1.0E-5
00001111111111001100,2,4.0E-6
00010000000001001100,1,2.0E-6
00010000000011001100,1,2.0E-6
00010000000101001100,2,4.0E-6
00010000000111001100,2,4.0E-6
00010000001001001100,6,1.2E-5
00010000001011001100,4,8.0E-6
00010000001101001100,1,2.0E-6
00010000001111001100,3,6.0E-6
00010000010001001100,2,4.0E-6
00010000010011001100,3,6.0E-6
00010000010101001100,2,4.0E-6
00010000010111001100,4,8.0E-6
00010000011001001100,6,1.2E-5
00010000011011001100,3,6.0E-6
00010000011101001100,3,6.0E-6
00010000011111001100,4,8.0E-6
00010000100001001100,3,6.0E-6
00010000100101001100,1,2.0E-6
00010000100111001100,2,4.0E-6
00010000101001001100,5,1.0E-5
00010000101011001100,2,4.0E-6
00010000101101001100,4,8.0E-6
00010000101111001100,3,6.0E-6
00010000110001001100,6,1.2E-5
00010000110101001100,3,6.0E-6
00010000110111001100,2,4.0E-6
00010000111001001100,2,4.0E-6
00010000111011001100,1,2.0E-6
00010000111101001100,1,2.0E-6
00010000111111001100,1,2.0E-6
00010001000001001100,4,8.0E-6
00010001000011001100,3,6.0E-6
00010001000111001100,5,1.0E-5
00010001001001001100,4,8.0E-6
00010001001011001100,6,1.2E-5
00010001001101001100,2,4.0E-6
00010001001111001100,1,2.0E-6
00010001010001001100,5,1.0E-5
00010001010011001100,3,6.0E-6
00010001010101001100,5,1.0E-5
00010001010111001100,2,4.0E-6
00010001011001001100,2,4.0E-6
00010001011011001100,7,1.4E-5
00010001011101001100,2,4.0E-6
00010001011111001100,5,1.0E-5
00010001100001001100,1,2.0E-6
00010001100011001100,1,2.0E-6
00010001100101001100,4,8.0E-6
00010001100111001100,4,8.0E-6
00010001101001001100,1,2.0E-6
00010001101011001100,3,6.0E-6
00010001101101001100,1,2.0E-6
00010001101111001100,1,2.0E-6
00010001110001001100,3,6.0E-6
00010001110011001100,1,2.0E-6
00010001110101001100,4,8.0E-6
00010001110111001100,3,6.0E-6
00010001111101001100,1,2.0E-6
00010001111111001100,1,2.0E-6
00010010000001001100,2,4.0E-6
00010010000101001100,2,4.0E-6
00010010000111001100,3,6.0E-6
00010010001001001100,4,8.0E-6
00010010001011001100,4,8.0E-6
00010010001101001100,1,2.0E-6
00010010001111001100,2,4.0E-6
00010010010001001100,2,4.0E-6
00010010010011001100,2,4.0E-6
00010010010101001100,5,1.0E-5
00010010010111001100,2,4.0E-6
00010010011001001100,3,6.0E-6
00010010011011001100,2,4.0E-6
00010010011101001100,7,1.4E-5
00010010011111001100,6,1.2E-5
00010010100001001100,2,4.0E-6
00010010100011001100,2,4.0E-6
00010010100101001100,5,1.0E-5
00010010100111001100,4,8.0E-6
00010010101001001100,1,2.0E-6
00010010101011001100,3,6.0E-6
